Código universal de punto de suministro,Hora,Consumo,Método de obtención,Tarifa,Precio,hora_cos,hora_sin,Mes,Mes_cos,Mes_sin,Dia,Dia_cos,Dia_sin,Dia_week,Dia_week_cos,Dia_week_sin,finde,Estacion
0,1,0.1,Real,0.13715,0.01372,0.5403,0.84147,8,-0.1455,0.98936,3,-0.98999,0.14112,1,0.5403,0.84147,1,2
0,2,0.073,Real,0.13593,0.00992,-0.41615,0.9093,8,-0.1455,0.98936,3,-0.98999,0.14112,1,0.5403,0.84147,1,2
0,3,0.083,Real,0.13354,0.01108,-0.98999,0.14112,8,-0.1455,0.98936,3,-0.98999,0.14112,1,0.5403,0.84147,1,2
0,4,0.073,Real,0.13284,0.0097,-0.65364,-0.7568,8,-0.1455,0.98936,3,-0.98999,0.14112,1,0.5403,0.84147,1,2
0,5,0.073,Real,0.13392,0.00978,0.28366,-0.95892,8,-0.1455,0.98936,3,-0.98999,0.14112,1,0.5403,0.84147,1,2
0,6,0.078,Real,0.1353,0.01055,0.96017,-0.27942,8,-0.1455,0.98936,3,-0.98999,0.14112,1,0.5403,0.84147,1,2
0,7,0.077,Real,0.14,0.01078,0.7539,0.65699,8,-0.1455,0.98936,3,-0.98999,0.14112,1,0.5403,0.84147,1,2
0,8,0.076,Real,0.14129,0.01074,-0.1455,0.98936,8,-0.1455,0.98936,3,-0.98999,0.14112,1,0.5403,0.84147,1,2
0,9,0.479,Real,0.17806,0.08529,-0.91113,0.41212,8,-0.1455,0.98936,3,-0.98999,0.14112,1,0.5403,0.84147,1,2
0,10,0.214,Real,0.17431,0.0373,-0.83907,-0.54402,8,-0.1455,0.98936,3,-0.98999,0.14112,1,0.5403,0.84147,1,2
0,11,0.2,Real,0.26326,0.05265,0.00443,-0.99999,8,-0.1455,0.98936,3,-0.98999,0.14112,1,0.5403,0.84147,1,2
0,12,0.211,Real,0.26241,0.05537,0.84385,-0.53657,8,-0.1455,0.98936,3,-0.98999,0.14112,1,0.5403,0.84147,1,2
0,13,0.182,Real,0.26281,0.04783,0.90745,0.42017,8,-0.1455,0.98936,3,-0.98999,0.14112,1,0.5403,0.84147,1,2
0,14,0.228,Real,0.26247,0.05984,0.13674,0.99061,8,-0.1455,0.98936,3,-0.98999,0.14112,1,0.5403,0.84147,1,2
0,15,0.151,Real,0.16815,0.02539,-0.75969,0.65029,8,-0.1455,0.98936,3,-0.98999,0.14112,1,0.5403,0.84147,1,2
0,16,0.192,Real,0.16715,0.03209,-0.95766,-0.2879,8,-0.1455,0.98936,3,-0.98999,0.14112,1,0.5403,0.84147,1,2
0,17,0.194,Real,0.16226,0.03148,-0.27516,-0.9614,8,-0.1455,0.98936,3,-0.98999,0.14112,1,0.5403,0.84147,1,2
0,18,0.221,Real,0.16248,0.03591,0.66032,-0.75099,8,-0.1455,0.98936,3,-0.98999,0.14112,1,0.5403,0.84147,1,2
0,19,0.327,Real,0.25618,0.08377,0.9887,0.14988,8,-0.1455,0.98936,3,-0.98999,0.14112,1,0.5403,0.84147,1,2
